frame,time_s,distance_m,x,y,body_z,ground_z,yaw_rad,speed_mps,lateral_error_m,body_qw,body_qx,body_qy,body_qz,camera_x,camera_y,camera_z,camera_qw,camera_qx,camera_qy,camera_qz
80,8.0,2.3936290740984205,5.152929782866798,44.79485692590158,-0.3977289031691897,-0.5577586816497195,-1.5707963610234383,0.3,5.078286679779163e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152929767463955,44.344856925901574,0.6822710968308104,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
81,8.1,2.423643112184223,5.152925968171744,44.764842887815774,-0.3977031837649691,-0.5577586816497195,-1.5707963610234383,0.3,4.6968171743729056e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152925952768901,44.31484288781577,0.682296816235031,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
82,8.2,2.453660964967966,5.152941703796408,44.73482503503203,-0.3976842592902529,-0.5577586816497195,-1.5707963610234383,0.3,6.270379640745357e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152941688393565,44.28482503503203,0.6823157407097472,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
83,8.3,2.483640670778499,5.152941226958998,44.7048453292215,-0.3977499287076342,-0.5577586816497195,-1.5707963610234383,0.3,6.222695899700595e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152941211556154,44.254845329221496,0.6822500712923659,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
84,8.4,2.513597488405466,5.152941703796688,44.67488851159453,-0.3977385591216433,-0.5577586816497195,-1.5707963610234383,0.3,6.27037966872261e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152941688393844,44.22488851159453,0.6822614408783568,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
85,8.5,2.543634414675701,5.152962207792281,44.6448515853243,-0.39771108138040184,-0.5577586816497195,-1.5707963610234383,0.3,8.320779228017073e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152962192389437,44.194851585324294,0.6822889186195983,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
86,8.6,2.573625564577682,5.152951717374156,44.614860435422315,-0.39770890581086754,-0.5577586816497195,-1.5707963610234383,0.3,7.27173741557708e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152951701971313,44.16486043542231,0.6822910941891326,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
87,8.7,2.603628158571645,5.152946472164381,44.58485784142835,-0.39770379471257805,-0.5577586816497195,-1.5707963610234383,0.3,6.747216438080672e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152946456761538,44.13485784142835,0.6822962052874221,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
88,8.8,2.6335926055930656,5.1529445648160195,44.55489339440693,-0.3977240006871569,-0.5577586816497195,-1.5707963610234383,0.3,6.55648160188868e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152944549413176,44.10489339440693,0.6822759993128432,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
89,8.9,2.663576126101077,5.152950286868812,44.52490987389892,-0.39773402916864037,-0.5577586816497195,-1.5707963610234383,0.3,7.128686881136337e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.1529502714659685,44.07490987389892,0.6822659708313598,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
90,9.0,2.6935596466090317,5.152954578402853,44.494926353390966,-0.3977535645909655,-0.5577586816497195,-1.5707963610234383,0.3,7.557840285238475e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.1529545630000095,44.04492635339096,0.6822464354090346,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
91,9.1,2.723546981814586,5.152968406679928,44.46493901818541,-0.39770547854379296,-0.5577586816497195,-1.5707963610234383,0.3,8.94066799277946e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152968391277085,44.01493901818541,0.6822945214562072,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
92,9.2,2.753438949591839,5.1530799865776995,44.43504705040816,-0.3976073245950091,-0.5577586816497195,-1.5707963610234383,0.3,0.00020098657769890076,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153079971174856,43.985047050408156,0.682392675404991,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
93,9.3,2.783449172976546,5.152964115139684,44.40503682702345,-0.3977535496898043,-0.5577586816497195,-1.5707963610234383,0.3,8.511513968372962e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152964099736841,43.95503682702345,0.6822464503101958,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
94,9.4,2.813474655154039,5.152956962587768,44.37501134484596,-0.3977313320584643,-0.5577586816497195,-1.5707963610234383,0.3,7.796258776764911e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152956947184925,43.925011344845956,0.6822686679415358,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
95,9.5,2.843523025515907,5.1529726982113875,44.34496297448409,-0.39771106647924065,-0.5577586816497195,-1.5707963610234383,0.3,9.369821138687581e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152972682808544,43.89496297448409,0.6822889335207595,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
96,9.6,2.8734989166292166,5.152973651885583,44.31498708337078,-0.39775007771924614,-0.5577586816497195,-1.5707963610234383,0.3,9.465188558248796e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.15297363648274,43.86498708337078,0.682249922280754,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
97,9.7,2.903512954715545,5.152985095975953,44.28497304528445,-0.3977378140635836,-0.5577586816497195,-1.5707963610234383,0.3,0.00010609597595205839,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152985080573109,43.83497304528445,0.6822621859364165,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
98,9.8,2.9335231781039397,5.152976989742967,44.25496282189606,-0.3977531473584521,-0.5577586816497195,-1.5707963610234383,0.3,9.798974296675112e-05,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152976974340124,43.804962821896055,0.682246852641548,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
99,9.9,2.9635219574011913,5.152987957003978,44.224964042598806,-0.39773843991235375,-0.5577586816497195,-1.5707963610234383,0.3,0.00010895700397721314,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152987941601134,43.7749640425988,0.6822615600876464,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
100,10.0,2.9935169220008504,5.152989387514678,44.19496907799915,-0.39773189830258965,-0.5577586816497195,-1.5707963610234383,0.3,0.0001103875146773291,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.1529893721118345,43.744969077999144,0.6822681016974105,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
101,10.1,3.0234317779581943,5.152998447415376,44.1650542220418,-0.3977528195329058,-0.5577586816497195,-1.5707963610234383,0.3,0.00011944741537543241,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152998432012533,43.7150542220418,0.6822471804670943,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
102,10.2,3.0534458160437836,5.152988433840903,44.135040183956214,-0.3977283816285479,-0.5577586816497195,-1.5707963610234383,0.3,0.00010943384090270801,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.15298841843806,43.68504018395621,0.6822716183714522,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
103,10.3,3.083444595340822,5.152993202211581,44.105041404659175,-0.3977446238942492,-0.5577586816497195,-1.5707963610234383,0.3,0.0001142022115805718,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.152993186808738,43.65504140465917,0.6822553761057509,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
104,10.4,3.1134243011510634,5.152984142305323,44.075061698848934,-0.3977417330689776,-0.5577586816497195,-1.5707963610234383,0.3,0.00010514230532246791,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.15298412690248,43.62506169884893,0.6822582669310225,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
105,10.5,3.1433773040812554,5.15299892425789,44.04510869591874,-0.39774279105142235,-0.5577586816497195,-1.5707963610234383,0.3,0.00011992425788934406,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.1529989088550465,43.59510869591874,0.6822572089485778,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
106,10.6,3.173402786259139,5.15300321578322,44.01508321374086,-0.39773791837171196,-0.5577586816497195,-1.5707963610234383,0.3,0.0001242157832191115,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153003200380376,43.565083213740856,0.6822620816282882,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
107,10.7,3.20337867737247,5.153004646301849,43.98510732262753,-0.3977288584657061,-0.5577586816497195,-1.5707963610234383,0.3,0.0001256463018479962,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153004630899005,43.535107322627525,0.682271141534294,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
108,10.8,3.2333965301559786,5.1530137062135735,43.95508946984402,-0.39774639713243126,-0.5577586816497195,-1.5707963610234383,0.3,0.0001347062135728346,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.15301369081073,43.505089469844016,0.6822536028675689,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
109,10.9,3.263326644902236,5.1530184745793255,43.92515935509776,-0.39774110722020745,-0.5577586816497195,-1.5707963610234383,0.3,0.00013947457932486087,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153018459176482,43.47515935509776,0.6822588927797927,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
110,11.0,3.293336868290922,5.153018951422464,43.895149131709076,-0.39775267052129387,-0.5577586816497195,-1.5707963610234383,0.3,0.00013995142246316745,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.15301893601962,43.44514913170907,0.6822473294787063,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
111,11.1,3.3233051300093805,5.15301036834648,43.86518086999062,-0.39771586465314507,-0.5577586816497195,-1.5707963610234383,0.3,0.00013136834647899576,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153010352943636,43.415180869990614,0.6822841353468551,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
112,11.2,3.3533306121874773,5.153020858769418,43.83515538781252,-0.3977535049863207,-0.5577586816497195,-1.5707963610234383,0.3,0.00014185876941731908,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.1530208433665745,43.38515538781252,0.6822464950136794,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
113,11.3,3.383302688603493,5.153020858762152,43.805183311396505,-0.3977196346469271,-0.5577586816497195,-1.5707963610234383,0.3,0.00014185876215112958,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153020843359308,43.3551833113965,0.682280365353073,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
114,11.4,3.4133014679006735,5.1530299186745285,43.775184532099324,-0.39774493681863426,-0.5577586816497195,-1.5707963610234383,0.3,0.00015091867452789092,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153029903271685,43.32518453209932,0.6822550631813659,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
115,11.5,3.443292617803202,5.15303516387535,43.745193382196796,-0.3977366368718493,-0.5577586816497195,-1.5707963610234383,0.3,0.00015616387534912466,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153035148472506,43.29519338219679,0.6822633631281508,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
116,11.6,3.4732875824026763,5.1530313491845865,43.71519841759732,-0.39774523484185814,-0.5577586816497195,-1.5707963610234383,0.3,0.00015234918458585206,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153031333781743,43.26519841759732,0.682254765158142,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
117,11.7,3.5032291412411567,5.15304851531606,43.68525685875884,-0.39771924721673607,-0.5577586816497195,-1.5707963610234383,0.3,0.00016951531605947288,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153048499913217,43.23525685875884,0.682280752783264,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
118,11.8,3.533193588262314,5.153038978580442,43.65529241173768,-0.3977373223252642,-0.5577586816497195,-1.5707963610234383,0.3,0.0001599785804413724,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153038963177599,43.20529241173768,0.6822626776747359,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
119,11.9,3.5631999969536565,5.153037071223368,43.62528600304634,-0.3977242540068972,-0.5577586816497195,-1.5707963610234383,0.3,0.00015807122336731035,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.1530370558205245,43.17528600304634,0.6822757459931029,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
120,12.0,3.5931949615533796,5.153040409089978,43.59529103844662,-0.39773143636659264,-0.5577586816497195,-1.5707963610234383,0.3,0.00016140908997708462,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153040393687134,43.145291038446615,0.6822685636334075,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
121,12.1,3.623186111455915,5.153046131127956,43.56529988854408,-0.3977303038783419,-0.5577586816497195,-1.5707963610234383,0.3,0.0001671311279556333,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153046115725113,43.11529988854408,0.6822696961216582,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
122,12.2,3.6531810760553824,5.153041839600035,43.535304923944615,-0.39773821639493584,-0.5577586816497195,-1.5707963610234383,0.3,0.00016283960003415755,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153041824197191,43.08530492394461,0.6822617836050643,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
123,12.3,3.683176040656086,5.153073787696137,43.50530995934391,-0.39772772597745537,-0.5577586816497195,-1.5707963610234383,0.3,0.0001947876961361193,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153073772293293,43.05530995934391,0.6822722740225448,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
124,12.4,3.7131938934387136,5.153057098386766,43.475292106561284,-0.39775103139356255,-0.5577586816497195,-1.5707963610234383,0.3,0.00017809838676518554,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153057082983922,43.02529210656128,0.6822489686064376,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
125,12.5,3.7432041168271724,5.153050899509689,43.445281883172825,-0.39773210691884636,-0.5577586816497195,-1.5707963610234383,0.3,0.00017189950968864837,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153050884106846,42.99528188317282,0.6822678930811538,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
126,12.6,3.7731685638490475,5.153062343594481,43.41531743615095,-0.3977458457894671,-0.5577586816497195,-1.5707963610234383,0.3,0.00018334359448045833,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153062328191638,42.96531743615095,0.682254154210533,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
127,12.7,3.803167343146008,5.153064727786644,43.38531865685399,-0.3977527897305834,-0.5577586816497195,-1.5707963610234383,0.3,0.0001857277866432641,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.1530647123838005,42.93531865685399,0.6822472102694167,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
128,12.8,3.8331851959290475,5.153059959406228,43.35530080407095,-0.3977443258710253,-0.5577586816497195,-1.5707963610234383,0.3,0.00018095940622740847,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153059944003385,42.90530080407095,0.6822556741289748,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
129,12.9,3.863138198858799,5.153061866762799,43.3253478011412,-0.39773912536576866,-0.5577586816497195,-1.5707963610234383,0.3,0.00018286676279875784,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153061851359956,42.875347801141196,0.6822608746342315,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
130,13.0,3.8931446075506457,5.15307474135763,43.29534139244935,-0.3977150003857958,-0.5577586816497195,-1.5707963610234383,0.3,0.00019574135762899267,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153074725954786,42.84534139244935,0.6822849996142043,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
131,13.1,3.923131942755397,5.153065204621228,43.2653540572446,-0.39770114230588555,-0.5577586816497195,-1.5707963610234383,0.3,0.00018620462122751882,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153065189218385,42.8153540572446,0.6822988576941146,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
132,13.2,3.9531307220525207,5.153072357184973,43.23535527794748,-0.3977298717446673,-0.5577586816497195,-1.5707963610234383,0.3,0.00019335718497235586,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.15307234178213,42.785355277947474,0.6822701282553328,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
133,13.3,3.983140945441157,5.153071403502085,43.20534505455884,-0.39774641203359246,-0.5577586816497195,-1.5707963610234383,0.3,0.00019240350208413784,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153071388099241,42.75534505455884,0.6822535879664077,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
134,13.4,4.013082504279588,5.153087139136636,43.17540349572041,-0.3977402876563418,-0.5577586816497195,-1.5707963610234383,0.3,0.00020813913663506452,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153087123733792,42.72540349572041,0.6822597123436583,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
135,13.5,4.0430889129708945,5.153084278105244,43.1453970870291,-0.39775441395715355,-0.5577586816497195,-1.5707963610234383,0.3,0.00020527810524370804,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153084262702401,42.6953970870291,0.6822455860428466,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
136,13.6,4.073110580451427,5.153086185459466,43.11537541954857,-0.3977355937905657,-0.5577586816497195,-1.5707963610234383,0.3,0.00020718545946493735,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153086170056622,42.66537541954857,0.6822644062094344,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
137,13.7,4.103094100959865,5.1531043052638195,43.08539189904013,-0.3977315853782046,-0.5577586816497195,-1.5707963610234383,0.3,0.00022530526381877992,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153104289860976,42.63539189904013,0.6822684146217955,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
138,13.8,4.133054733283721,5.1530938148540155,43.055431266716276,-0.3977533410735476,-0.5577586816497195,-1.5707963610234383,0.3,0.0002148148540148354,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153093799451172,42.60543126671627,0.6822466589264525,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
139,13.9,4.16304588318615,5.1530961990318875,43.02544011681385,-0.3977063130088198,-0.5577586816497195,-1.5707963610234383,0.3,0.0002171990318868504,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153096183629044,42.575440116813844,0.6822936869911803,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
140,14.0,4.193033218391321,5.1530990600616,42.99545278160868,-0.3977303187795031,-0.5577586816497195,-1.5707963610234383,0.3,0.000220060061599546,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153099044658757,42.545452781608674,0.682269681220497,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
141,14.1,4.223073959358054,5.15309715270335,42.965412040641944,-0.39775223838761925,-0.5577586816497195,-1.5707963610234383,0.3,0.00021815270334953573,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153097137300507,42.51541204064194,0.6822477616123809,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
142,14.2,4.253076553352699,5.153111934661496,42.9354094466473,-0.3977261464543688,-0.5577586816497195,-1.5707963610234383,0.3,0.0002329346614950605,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153111919258652,42.485409446647296,0.6822738535456313,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
143,14.3,4.283044815071243,5.153105735785855,42.905441184928755,-0.39775347518399834,-0.5577586816497195,-1.5707963610234383,0.3,0.00022673578585470785,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153105720383012,42.45544118492875,0.6822465248160018,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
144,14.4,4.312994003303466,5.153100013733474,42.87549199669653,-0.39773815679029106,-0.5577586816497195,-1.5707963610234383,0.3,0.00022101373347345425,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153099998330631,42.42549199669653,0.6822618432097091,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
145,14.5,4.342988967903025,5.153098583228501,42.84549703209697,-0.39772660839036583,-0.5577586816497195,-1.5707963610234383,0.3,0.00021958322850030906,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153098567825658,42.39549703209697,0.6822733916096343,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
146,14.6,4.372980117805923,5.153114795683961,42.815505882194074,-0.39773848461583733,-0.5577586816497195,-1.5707963610234383,0.3,0.00023579568396021468,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.1531147802811175,42.36550588219407,0.6822615153841628,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
147,14.7,4.402967453010973,5.153113842016408,42.785518546989024,-0.39773747133687615,-0.5577586816497195,-1.5707963610234383,0.3,0.00023484201640728525,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.1531138266135645,42.33551854698902,0.682262528663124,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
148,14.8,4.432973861703388,5.153143405926326,42.75551213829661,-0.3977289329715121,-0.5577586816497195,-1.5707963610234383,0.3,0.00026440592632565653,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153143390523483,42.305512138296606,0.682271067028488,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
149,14.9,4.462995529183317,5.153127670291142,42.72549047081668,-0.39772991644815087,-0.5577586816497195,-1.5707963610234383,0.3,0.00024867029114145495,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153127654888299,42.27549047081668,0.6822700835518493,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
150,15.0,4.492975234993864,5.153127670283615,42.695510765006134,-0.3977095465607989,-0.5577586816497195,-1.5707963610234383,0.3,0.000248670283614141,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153127654880771,42.24551076500613,0.6822904534392012,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
151,15.1,4.522947311410178,5.153136253345196,42.66553868858982,-0.3977368156857836,-0.5577586816497195,-1.5707963610234383,0.3,0.00025725334519560776,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153136237942353,42.21553868858982,0.6822631843142165,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
152,15.2,4.552923202523601,5.153140544901326,42.635562797476396,-0.39774912404492974,-0.5577586816497195,-1.5707963610234383,0.3,0.00026154490132562644,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153140529498483,42.18556279747639,0.6822508759550704,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
153,15.3,4.582956314095853,5.153140068054813,42.605529685904145,-0.397733924860512,-0.5577586816497195,-1.5707963610234383,0.3,0.0002610680548122382,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.1531400526519695,42.15552968590414,0.6822660751394881,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
154,15.4,4.612958908090533,5.153155803672723,42.575527091909464,-0.39771731006578087,-0.5577586816497195,-1.5707963610234383,0.3,0.000276803672722254,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.1531557882698795,42.12552709190946,0.6822826899342193,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
155,15.5,4.642927169809198,5.153153419508899,42.5455588301908,-0.3977538179107058,-0.5577586816497195,-1.5707963610234383,0.3,0.00027441950889855343,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153153404106056,42.0955588301908,0.6822461820892943,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
156,15.6,4.672948837289539,5.15314960480267,42.51553716271046,-0.39773697959855675,-0.5577586816497195,-1.5707963610234383,0.3,0.00027060480266942997,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153149589399827,42.065537162710456,0.6822630204014434,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
157,15.7,4.7029476165863,5.153146266934383,42.4855383834137,-0.3977295588202822,-0.5577586816497195,-1.5707963610234383,0.3,0.000267266934381883,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153146251531539,42.035538383413694,0.6822704411797179,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
158,15.8,4.7329578399750005,5.153147220600126,42.455528160025,-0.3977288882680285,-0.5577586816497195,-1.5707963610234383,0.3,0.0002682206001255893,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153147205197283,42.005528160024994,0.6822711117319716,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
159,15.9,4.762887954721762,5.1531667709468865,42.425598045278235,-0.39774448978379845,-0.5577586816497195,-1.5707963610234383,0.3,0.0002877709468857429,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153166755544043,41.97559804527823,0.6822555102162017,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
160,16.0,4.792856216440498,5.153166294102593,42.3956297835595,-0.39771029161885857,-0.5577586816497195,-1.5707963610234383,0.3,0.0002872941025919125,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153166278699749,41.9456297835595,0.6822897083811416,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
161,16.1,4.82287406922395,5.153173446651133,42.36561193077605,-0.3977291713900912,-0.5577586816497195,-1.5707963610234383,0.3,0.00029444665113202316,-0.7071067690849304,0.0,0.0,0.7071067932881644,5.153173431248289,41.915611930776045,0.682270828609909,1.2101617157933039e-08,1.2101617000923795e-08,0.7071067811865476,0.7071067811865474
